date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_quintal
2025-11-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2918.56,3890.86,3404.71,2911.9
2025-11-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3141.55,4135.54,3638.55,4671.9
2025-11-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,3387.96,4010.6,3699.28,4530.3
2025-11-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2613.66,3198.31,2905.98,4019.5
2025-11-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,3810.16,4707.72,4258.94,3907.4
2025-11-23,Maharashtra,Pune,Pune APMC,Onion,Red,3616.21,4796.28,4206.25,3604.8
2025-11-23,Maharashtra,Pune,Pune APMC,Onion,Local,2832.44,3688.36,3260.4,4264.4
2025-11-23,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3718.61,4702.15,4210.38,3572.4
2025-11-23,Maharashtra,Solapur,Solapur APMC,Onion,Red,3112.66,3746.07,3429.37,3775.4
2025-11-23,Maharashtra,Solapur,Solapur APMC,Onion,Local,2532.61,3101.94,2817.28,3081.0
2025-11-23,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2887.08,4042.53,3464.81,4011.1
2025-11-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2755.59,3789.06,3272.33,2900.9
2025-11-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2426.16,3391.97,2909.06,4145.8
2025-11-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2837.13,3677.88,3257.51,3321.8
2025-11-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,3203.8,4192.55,3698.17,2739.8
2025-11-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2946.77,3654.31,3300.54,4330.1
2025-11-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3589.94,4686.12,4138.03,4696.7
2025-11-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2850.54,3560.21,3205.37,3651.4
2025-11-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,3100.87,3642.37,3371.62,4605.5
2025-11-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2851.52,4079.71,3465.61,3705.5
2025-11-24,Maharashtra,Pune,Pune APMC,Onion,Red,3659.1,5238.53,4448.82,3906.2
2025-11-24,Maharashtra,Pune,Pune APMC,Onion,Local,3129.34,3728.63,3428.99,3921.1
2025-11-24,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3960.8,4943.22,4452.01,4734.6
2025-11-24,Maharashtra,Solapur,Solapur APMC,Onion,Red,2738.08,3781.22,3259.65,3380.9
2025-11-24,Maharashtra,Solapur,Solapur APMC,Onion,Local,2789.02,3340.43,3064.73,4204.0
2025-11-24,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2627.64,3489.65,3058.65,3363.1
2025-11-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2695.07,3840.06,3267.57,2793.1
2025-11-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2777.14,3483.91,3130.53,4838.9
2025-11-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,3433.34,4154.9,3794.12,2792.6
2025-11-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,3229.64,3874.85,3552.25,4842.3
2025-11-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2884.57,3701.66,3293.12,4590.4
2025-11-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3233.05,4027.59,3630.32,2706.9
2025-11-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,3163.74,4054.88,3609.31,3372.8
2025-11-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2848.03,4014.23,3431.13,2917.3
2025-11-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,3059.32,4207.31,3633.32,4092.9
2025-11-25,Maharashtra,Pune,Pune APMC,Onion,Red,3457.04,4388.71,3922.87,2832.1
2025-11-25,Maharashtra,Pune,Pune APMC,Onion,Local,3283.09,4196.08,3739.59,3602.4
2025-11-25,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3492.19,4849.05,4170.62,3118.3
2025-11-25,Maharashtra,Solapur,Solapur APMC,Onion,Red,2955.75,3963.52,3459.64,4706.7
2025-11-25,Maharashtra,Solapur,Solapur APMC,Onion,Local,2531.56,3179.32,2855.44,3098.8
2025-11-25,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2568.86,3649.7,3109.28,4719.1
2025-11-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2789.23,3570.28,3179.76,3575.4
2025-11-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2934.53,3850.56,3392.55,3293.4
2025-11-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2958.84,4059.89,3509.37,4687.9
2025-11-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2872.11,3959.55,3415.83,4880.6
2025-11-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2865.62,3865.26,3365.44,3193.7
2025-11-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3419.96,4551.67,3985.81,3279.1
2025-11-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2963.49,4002.65,3483.07,2850.2
2025-11-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2917.72,3636.92,3277.32,2712.0
2025-11-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,3040.06,3945.99,3493.02,4131.4
2025-11-26,Maharashtra,Pune,Pune APMC,Onion,Red,3278.84,4193.94,3736.39,3901.6
2025-11-26,Maharashtra,Pune,Pune APMC,Onion,Local,3389.02,4038.7,3713.86,3089.0
2025-11-26,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3274.42,4223.53,3748.98,4114.8
2025-11-26,Maharashtra,Solapur,Solapur APMC,Onion,Red,2768.14,3624.57,3196.35,4394.4
2025-11-26,Maharashtra,Solapur,Solapur APMC,Onion,Local,2501.17,3007.99,2754.58,4089.8
2025-11-26,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,3330.94,4080.99,3705.97,3363.0
2025-11-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2855.13,3737.05,3296.09,2856.2
2025-11-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2814.02,3593.52,3203.77,4861.0
2025-11-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2872.09,3622.14,3247.11,3108.0
2025-11-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,3428.56,4104.75,3766.66,3023.8
2025-11-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2606.0,3703.31,3154.65,3913.1
2025-11-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3409.92,4145.46,3777.69,3584.1
2025-11-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,3381.76,4067.46,3724.61,3614.8
2025-11-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2607.02,3535.32,3071.17,3486.4
2025-11-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2842.31,3894.63,3368.47,2911.6
2025-11-27,Maharashtra,Pune,Pune APMC,Onion,Red,3008.93,4203.87,3606.4,2802.0
2025-11-27,Maharashtra,Pune,Pune APMC,Onion,Local,2906.45,3694.31,3300.38,3066.4
2025-11-27,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3181.4,4219.92,3700.66,3668.4
2025-11-27,Maharashtra,Solapur,Solapur APMC,Onion,Red,3379.21,4122.92,3751.06,4725.1
2025-11-27,Maharashtra,Solapur,Solapur APMC,Onion,Local,2701.91,3754.34,3228.13,4517.1
2025-11-27,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,3256.87,4341.53,3799.2,3661.6
2025-11-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2915.52,3987.12,3451.32,3999.8
2025-11-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,3005.03,3829.19,3417.11,2868.6
2025-11-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2688.27,3738.4,3213.33,4186.9
2025-11-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,3019.44,4162.61,3591.03,4447.6
2025-11-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,3098.63,3893.1,3495.87,2650.7
2025-11-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3100.96,4343.17,3722.07,4041.4
2025-11-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,3051.63,4073.96,3562.8,3201.2
2025-11-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2555.17,3116.9,2836.03,4281.9
2025-11-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,3171.35,3795.46,3483.41,3800.6
2025-11-28,Maharashtra,Pune,Pune APMC,Onion,Red,3359.77,4706.32,4033.05,3754.7
2025-11-28,Maharashtra,Pune,Pune APMC,Onion,Local,2936.0,4091.44,3513.72,4431.5
2025-11-28,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3699.85,5019.52,4359.69,3150.4
2025-11-28,Maharashtra,Solapur,Solapur APMC,Onion,Red,3297.92,3894.27,3596.1,3166.4
2025-11-28,Maharashtra,Solapur,Solapur APMC,Onion,Local,2736.1,3455.07,3095.58,3188.3
2025-11-28,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,3189.6,4404.53,3797.06,3678.2
2025-11-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2831.26,3899.76,3365.51,3205.8
2025-11-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2777.01,3371.66,3074.34,4739.0
2025-11-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,3176.59,4306.61,3741.6,4831.8
2025-11-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2965.81,4008.35,3487.08,3176.5
2025-11-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2774.6,3911.91,3343.26,4705.6
2025-11-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3063.24,4205.17,3634.2,4440.0
2025-11-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,3410.65,4098.53,3754.59,3386.9
2025-11-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2890.76,3722.82,3306.79,4145.6
2025-11-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2821.75,3712.8,3267.28,3534.5
2025-11-29,Maharashtra,Pune,Pune APMC,Onion,Red,3295.82,3925.95,3610.88,4836.4
2025-11-29,Maharashtra,Pune,Pune APMC,Onion,Local,3338.71,4434.65,3886.68,3441.6
2025-11-29,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3483.8,4814.2,4149.0,4033.4
2025-11-29,Maharashtra,Solapur,Solapur APMC,Onion,Red,3098.01,3844.06,3471.03,3990.6
2025-11-29,Maharashtra,Solapur,Solapur APMC,Onion,Local,2333.68,3199.21,2766.45,3326.5
2025-11-29,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,3240.05,4215.51,3727.78,2955.8
2025-11-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2795.79,3665.25,3230.52,4143.1
2025-11-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,3107.39,3926.76,3517.07,4629.0
2025-11-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,3189.93,3930.42,3560.18,3278.5
2025-11-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,3097.2,4265.1,3681.15,3624.6
2025-11-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,3014.91,3977.6,3496.25,4140.2
2025-11-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,3417.52,4300.77,3859.14,4176.0
2025-11-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,3011.0,3700.8,3355.9,4063.9
2025-11-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2437.54,3456.95,2947.24,4435.1
2025-11-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,3079.52,4236.19,3657.86,4219.4
2025-11-30,Maharashtra,Pune,Pune APMC,Onion,Red,3290.06,4497.95,3894.01,3132.2
2025-11-30,Maharashtra,Pune,Pune APMC,Onion,Local,2932.53,3899.43,3415.98,4746.0
2025-11-30,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3699.79,4623.62,4161.7,4082.7
2025-11-30,Maharashtra,Solapur,Solapur APMC,Onion,Red,3118.05,4230.99,3674.52,4085.5
2025-11-30,Maharashtra,Solapur,Solapur APMC,Onion,Local,2493.58,3243.93,2868.75,3883.8
2025-11-30,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,3389.2,4051.32,3720.26,3041.2
2025-11-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,3027.08,3724.97,3376.03,3823.7
2025-11-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2652.35,3474.4,3063.37,3206.2
2025-11-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,3069.87,4100.44,3585.16,2710.2
2025-12-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2578.93,3281.73,2930.33,4710.9
2025-12-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2156.97,2636.9,2396.93,4502.6
2025-12-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2616.52,3115.82,2866.17,3862.7
2025-12-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2347.65,2821.63,2584.64,3447.3
2025-12-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2104.98,3022.06,2563.52,3455.8
2025-12-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2429.8,3471.05,2950.42,5673.0
2025-12-01,Maharashtra,Pune,Pune APMC,Onion,Red,2270.77,2796.6,2533.68,3449.9
2025-12-01,Maharashtra,Pune,Pune APMC,Onion,Local,2156.54,3021.91,2589.23,5156.6
2025-12-01,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2616.08,3721.16,3168.62,4786.3
2025-12-01,Maharashtra,Solapur,Solapur APMC,Onion,Red,2370.67,2874.63,2622.65,4493.0
2025-12-01,Maharashtra,Solapur,Solapur APMC,Onion,Local,1669.36,2401.6,2035.48,5120.0
2025-12-01,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2521.17,3020.26,2770.71,4293.3
2025-12-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2222.88,3061.04,2641.96,3569.5
2025-12-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1897.15,2657.88,2277.51,3624.1
2025-12-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2344.87,3067.9,2706.38,3975.4
2025-12-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2197.08,3007.77,2602.43,4989.3
2025-12-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2326.34,2754.91,2540.63,5828.7
2025-12-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2585.18,3218.91,2902.04,4592.5
2025-12-02,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2433.65,3238.61,2836.13,4018.7
2025-12-02,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2210.27,3052.07,2631.17,5619.8
2025-12-02,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2243.75,2767.09,2505.42,3880.9
2025-12-02,Maharashtra,Pune,Pune APMC,Onion,Red,2380.82,3320.65,2850.74,3237.2
2025-12-02,Maharashtra,Pune,Pune APMC,Onion,Local,2063.66,2783.44,2423.55,3823.0
2025-12-02,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2710.16,3547.1,3128.63,4123.5
2025-12-02,Maharashtra,Solapur,Solapur APMC,Onion,Red,2401.07,3071.63,2736.35,4656.1
2025-12-02,Maharashtra,Solapur,Solapur APMC,Onion,Local,2021.07,2547.47,2284.27,4979.8
2025-12-02,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2418.69,3198.85,2808.77,5369.0
2025-12-02,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2193.8,2838.65,2516.22,4947.0
2025-12-02,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2310.4,2795.8,2553.1,4171.9
2025-12-02,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2776.11,3466.36,3121.23,3763.4
2025-12-03,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2422.01,2967.7,2694.86,3755.6
2025-12-03,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2026.42,2806.26,2416.34,4686.6
2025-12-03,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2521.47,3142.53,2832.0,4167.6
2025-12-03,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2393.23,3181.14,2787.19,4936.9
2025-12-03,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2228.47,2849.47,2538.97,4426.2
2025-12-03,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2560.81,3374.65,2967.73,5335.3
2025-12-03,Maharashtra,Pune,Pune APMC,Onion,Red,2636.14,3647.9,3142.02,4131.9
2025-12-03,Maharashtra,Pune,Pune APMC,Onion,Local,2337.02,2798.22,2567.62,5004.1
2025-12-03,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3083.86,4077.48,3580.67,3499.2
2025-12-03,Maharashtra,Solapur,Solapur APMC,Onion,Red,2182.33,3034.45,2608.39,3391.9
2025-12-03,Maharashtra,Solapur,Solapur APMC,Onion,Local,2044.62,2634.34,2339.48,3709.9
2025-12-03,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2411.72,3365.27,2888.5,4816.1
2025-12-03,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2130.91,2981.18,2556.04,5578.6
2025-12-03,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2105.98,2895.36,2500.67,4763.1
2025-12-03,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2188.44,3025.71,2607.07,4950.0
2025-12-04,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2569.77,3398.12,2983.95,4939.3
2025-12-04,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2151.58,2574.74,2363.16,3563.0
2025-12-04,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2613.54,3204.2,2908.87,3471.9
2025-12-04,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2633.06,3259.36,2946.21,4030.2
2025-12-04,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2143.76,2820.91,2482.33,3846.2
2025-12-04,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2389.55,3263.9,2826.73,3299.6
2025-12-04,Maharashtra,Pune,Pune APMC,Onion,Red,2609.08,3664.72,3136.9,5345.6
2025-12-04,Maharashtra,Pune,Pune APMC,Onion,Local,2304.73,3272.17,2788.45,5166.4
2025-12-04,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2700.93,3884.69,3292.81,5201.1
2025-12-04,Maharashtra,Solapur,Solapur APMC,Onion,Red,2179.94,2877.82,2528.88,3722.0
2025-12-04,Maharashtra,Solapur,Solapur APMC,Onion,Local,2073.45,2687.1,2380.28,5591.1
2025-12-04,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2331.17,3322.4,2826.79,4239.7
2025-12-04,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2071.05,2955.69,2513.37,3549.0
2025-12-04,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1997.95,2833.29,2415.62,3743.0
2025-12-04,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2404.99,3182.85,2793.92,3314.6
2025-12-05,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2612.12,3320.73,2966.42,4576.6
2025-12-05,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2045.07,2867.0,2456.04,3659.7
2025-12-05,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2703.7,3211.54,2957.62,5580.9
2025-12-05,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2212.81,2962.09,2587.45,5161.6
2025-12-05,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2108.07,2776.43,2442.25,4132.0
2025-12-05,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2571.18,3363.01,2967.09,4311.0
2025-12-05,Maharashtra,Pune,Pune APMC,Onion,Red,2570.16,3483.11,3026.64,3426.3
2025-12-05,Maharashtra,Pune,Pune APMC,Onion,Local,2198.33,2962.13,2580.23,4881.3
2025-12-05,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2577.35,3529.7,3053.52,4392.9
2025-12-05,Maharashtra,Solapur,Solapur APMC,Onion,Red,2121.38,2985.61,2553.49,3422.8
2025-12-05,Maharashtra,Solapur,Solapur APMC,Onion,Local,1976.29,2616.59,2296.44,3855.0
2025-12-05,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2235.8,3203.63,2719.72,3384.5
2025-12-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2403.34,2906.59,2654.97,4223.1
2025-12-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2239.57,2760.47,2500.02,5204.0
2025-12-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2392.91,3208.73,2800.82,4643.0
2025-12-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2434.49,2961.41,2697.95,4170.2
2025-12-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2231.87,2693.43,2462.65,5969.3
2025-12-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2792.6,3714.27,3253.43,3756.1
2025-12-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2053.87,2657.79,2355.83,3389.7
2025-12-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2252.28,2659.82,2456.05,4867.9
2025-12-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2689.88,3222.02,2955.95,5394.2
2025-12-06,Maharashtra,Pune,Pune APMC,Onion,Red,3032.62,3673.61,3353.12,3425.0
2025-12-06,Maharashtra,Pune,Pune APMC,Onion,Local,2215.97,3073.41,2644.69,5132.8
2025-12-06,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2577.03,3307.88,2942.46,5051.6
2025-12-06,Maharashtra,Solapur,Solapur APMC,Onion,Red,2249.04,2642.83,2445.94,4690.2
2025-12-06,Maharashtra,Solapur,Solapur APMC,Onion,Local,2145.79,2561.07,2353.43,4766.3
2025-12-06,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2390.71,2990.31,2690.51,4536.7
2025-12-06,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2254.69,3062.53,2658.61,5100.1
2025-12-06,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2047.76,2868.2,2457.98,4138.3
2025-12-06,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2168.42,3065.59,2617.01,3741.8
2025-12-07,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2367.88,3093.58,2730.73,5299.2
2025-12-07,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2223.82,2919.85,2571.83,5110.9
2025-12-07,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2575.49,3279.42,2927.45,5270.8
2025-12-07,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2111.59,3036.81,2574.2,3651.0
2025-12-07,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1929.2,2765.49,2347.34,5770.6
2025-12-07,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2739.04,3218.33,2978.69,4967.8
2025-12-07,Maharashtra,Pune,Pune APMC,Onion,Red,2818.62,3870.42,3344.52,5236.8
2025-12-07,Maharashtra,Pune,Pune APMC,Onion,Local,2394.02,3141.41,2767.72,5016.3
2025-12-07,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2470.33,3433.15,2951.74,5141.3
2025-12-07,Maharashtra,Solapur,Solapur APMC,Onion,Red,2161.58,2541.24,2351.41,3437.7
2025-12-07,Maharashtra,Solapur,Solapur APMC,Onion,Local,2013.93,2561.91,2287.92,5807.2
2025-12-07,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2350.07,3128.62,2739.35,4611.2
2025-12-07,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2385.95,3380.35,2883.15,4535.5
2025-12-07,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2153.79,2805.31,2479.55,3539.1
2025-12-07,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2371.87,3056.74,2714.3,5111.4
2025-12-08,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2426.48,3385.42,2905.95,4782.0
2025-12-08,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2283.9,2710.62,2497.26,4824.3
2025-12-08,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2898.1,3590.44,3244.27,4886.4
2025-12-08,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2277.63,2991.27,2634.45,4668.8
2025-12-08,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2124.56,2788.06,2456.31,5773.8
2025-12-08,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2354.01,3033.27,2693.64,4980.4
2025-12-08,Maharashtra,Pune,Pune APMC,Onion,Red,2523.93,3075.1,2799.51,5254.8
2025-12-08,Maharashtra,Pune,Pune APMC,Onion,Local,2420.2,3158.26,2789.23,5686.6
2025-12-08,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2860.49,3427.35,3143.92,4164.9
2025-12-08,Maharashtra,Solapur,Solapur APMC,Onion,Red,2471.93,2941.27,2706.6,5370.2
2025-12-08,Maharashtra,Solapur,Solapur APMC,Onion,Local,1853.15,2407.71,2130.43,4885.6
2025-12-08,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2252.15,3047.99,2650.07,4148.7
2025-12-08,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2233.39,3106.12,2669.75,3312.5
2025-12-08,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2064.91,2838.67,2451.79,4736.3
2025-12-08,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2239.14,2934.98,2587.06,5786.4
2025-12-09,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2701.46,3428.5,3064.98,3507.9
2025-12-09,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2231.35,2854.32,2542.84,5360.7
