batch_id,storage_day,variety,storage_mode,initial_quality_score,curing_score,initial_weight_kg,temperature_C,relative_humidity_pct,mq135_gas_index,avg_temperature_24h_C,avg_humidity_24h_pct,avg_mq135_24h,hours_temp_above_27C_24h,hours_RH_above_65pct_24h,weight_loss_pct,decay_pct,sprouting_pct,remaining_shelf_life_days,usable_storage_endpoint_day,data_type
B169,0,Red,Ventilated_ambient,0.835,0.754,19.832,26.92,72.32,161.87,27.54,72.82,157.88,0.0,6.46,0.0,0.0,0.49,96,96,synthetic_research_anchored
B075,5,Red,Ventilated_ambient,0.89,0.863,11.502,32.83,68.82,168.48,32.82,67.77,163.03,14.86,3.43,0.28,0.0,1.03,82,87,synthetic_research_anchored
B027,26,Red,DOGR_like,0.874,0.761,12.162,27.76,58.25,157.4,27.85,58.22,153.28,2.65,0.36,0.64,0.57,0.0,94,120,synthetic_research_anchored
B011,13,Red,Warm_ambient,0.9,0.748,17.493,36.22,77.66,190.55,36.42,77.74,188.45,23.05,10.34,1.03,1.64,2.3,50,63,synthetic_research_anchored
B136,33,Red,Ventilated_ambient,0.895,0.793,14.366,33.66,61.61,161.39,33.71,61.12,165.04,16.11,1.31,2.11,0.73,1.36,64,97,synthetic_research_anchored
B103,16,Red,Warm_ambient,0.842,0.726,15.994,33.81,75.76,166.82,33.92,74.92,162.01,14.75,11.94,1.46,0.0,2.29,55,71,synthetic_research_anchored
B005,60,White,DOGR_like,0.884,0.727,8.685,25.58,55.9,152.9,25.35,55.18,153.17,1.04,0.0,1.46,3.55,5.72,39,99,synthetic_research_anchored
B010,115,White,DOGR_like,0.784,0.979,19.875,23.97,65.34,253.55,24.22,65.97,252.78,0.0,0.0,2.99,59.77,96.66,0,92,synthetic_research_anchored
B132,120,Yellow,DOGR_like,0.897,0.665,19.89,30.86,64.56,282.0,31.29,64.45,272.49,6.94,0.0,5.54,88.3,96.05,0,73,synthetic_research_anchored
B072,22,Yellow,Ventilated_ambient,0.912,0.669,11.123,34.29,72.82,155.27,34.26,72.46,153.68,17.25,7.62,1.92,0.0,0.0,85,107,synthetic_research_anchored
B077,61,Red,Warm_ambient,0.858,0.928,10.363,29.58,77.34,162.68,29.82,78.11,160.42,7.13,10.74,3.77,1.31,0.48,59,120,synthetic_research_anchored
B060,103,White,Ventilated_ambient,0.933,0.826,11.649,29.42,72.66,270.61,29.36,72.72,269.54,8.43,7.25,5.17,81.94,99.18,0,91,synthetic_research_anchored
B022,96,Red,Ventilated_ambient,0.935,0.66,12.338,33.16,83.42,337.88,33.37,83.19,338.21,15.55,17.5,8.32,100.0,100.0,0,72,synthetic_research_anchored
B073,49,Yellow,Ventilated_ambient,0.893,0.948,8.099,32.76,68.15,192.16,32.99,68.37,198.08,14.54,1.68,3.26,0.0,0.0,67,116,synthetic_research_anchored
B139,48,Red,Ventilated_ambient,0.908,0.85,14.222,32.63,70.12,160.34,32.75,70.08,156.22,11.87,6.14,3.04,0.81,0.9,49,97,synthetic_research_anchored
B012,57,Yellow,Ventilated_ambient,0.883,0.655,9.702,25.44,72.67,161.13,25.01,72.85,165.76,1.38,8.17,1.79,3.27,2.73,48,105,synthetic_research_anchored
B164,8,Yellow,Ventilated_ambient,0.877,0.687,12.887,27.31,63.53,154.28,27.15,62.93,149.76,0.0,0.74,0.33,0.0,0.0,80,88,synthetic_research_anchored
B124,67,Red,Warm_ambient,0.923,0.821,11.539,38.05,77.29,265.36,38.13,77.62,270.69,24.0,11.52,6.55,48.56,33.75,22,89,synthetic_research_anchored
B169,68,Red,Ventilated_ambient,0.835,0.754,19.832,25.36,73.72,168.6,25.52,74.53,163.75,0.36,8.91,2.35,21.48,21.87,28,96,synthetic_research_anchored
B008,30,Yellow,Ventilated_ambient,0.852,0.836,9.487,25.27,71.86,151.89,25.33,71.91,151.98,0.0,6.22,0.86,0.52,0.0,74,104,synthetic_research_anchored
B089,73,Red,Warm_ambient,0.877,0.727,17.572,30.1,84.18,290.33,30.22,82.98,291.07,7.72,19.68,4.86,82.55,68.1,11,84,synthetic_research_anchored
B070,39,Red,Ventilated_ambient,0.933,0.705,19.606,32.14,56.62,166.2,32.05,56.88,159.51,12.7,0.0,1.97,1.28,0.63,69,108,synthetic_research_anchored
B001,98,Red,Warm_ambient,0.925,0.972,9.872,33.72,78.89,318.88,33.73,79.26,318.55,16.21,10.94,7.87,100.0,100.0,0,75,synthetic_research_anchored
B096,80,Red,DOGR_like,0.884,0.78,16.372,25.89,63.82,161.21,26.36,63.87,157.1,0.96,0.0,2.22,9.3,12.0,37,117,synthetic_research_anchored
B037,23,White,Ventilated_ambient,0.811,0.862,10.96,29.15,54.13,149.78,29.41,53.74,148.88,5.31,0.0,1.32,0.0,0.7,59,82,synthetic_research_anchored
B099,99,Yellow,DOGR_like,0.91,0.726,18.013,29.33,65.17,206.68,28.98,65.78,202.93,4.91,1.74,3.87,47.08,49.42,21,120,synthetic_research_anchored
B024,20,Red,Ventilated_ambient,0.831,0.841,17.081,27.58,76.07,183.36,27.87,75.91,184.08,1.57,12.84,0.6,2.16,0.2,64,84,synthetic_research_anchored
B093,57,White,Ventilated_ambient,0.843,0.876,19.125,23.48,69.78,166.64,23.37,69.9,161.24,1.27,5.17,1.64,7.27,9.32,35,92,synthetic_research_anchored
B033,36,Red,Ventilated_ambient,0.899,0.912,14.14,31.03,62.66,164.33,30.99,62.67,163.05,10.56,1.03,1.58,0.0,0.92,84,120,synthetic_research_anchored
B089,115,Red,Warm_ambient,0.877,0.727,17.572,30.75,79.56,316.23,30.67,79.88,318.82,9.29,14.46,7.63,100.0,100.0,0,84,synthetic_research_anchored
B064,65,White,DOGR_like,0.938,0.762,8.039,23.89,68.89,184.28,23.75,69.53,189.51,0.0,5.14,1.88,23.54,25.34,25,90,synthetic_research_anchored
B137,13,Yellow,Warm_ambient,0.948,0.827,8.197,29.79,67.65,174.63,29.61,67.12,175.97,7.74,1.36,0.68,0.12,0.0,61,74,synthetic_research_anchored
B054,83,Yellow,Ventilated_ambient,0.964,0.805,14.51,29.49,60.87,213.27,29.49,60.76,208.43,7.74,0.32,3.2,45.61,46.85,18,101,synthetic_research_anchored
B168,80,Red,Warm_ambient,0.969,0.818,16.138,37.6,76.19,310.52,37.32,76.06,306.4,24.0,9.91,7.71,100.0,93.35,0,76,synthetic_research_anchored
B070,98,Red,Ventilated_ambient,0.933,0.705,19.606,31.04,61.61,245.36,30.65,61.51,247.19,8.51,0.0,4.91,69.17,71.77,10,108,synthetic_research_anchored
B177,39,Red,DOGR_like,0.852,0.693,17.092,28.97,63.11,147.65,28.68,63.57,142.54,3.87,3.94,1.67,0.0,1.18,67,106,synthetic_research_anchored
B170,114,Red,Warm_ambient,0.869,0.704,14.978,30.62,72.4,286.93,30.41,71.47,292.56,10.42,7.6,6.56,92.41,100.0,0,84,synthetic_research_anchored
B067,89,Yellow,Ventilated_ambient,0.897,0.918,12.463,31.47,69.63,195.84,31.52,69.23,196.39,10.21,3.46,5.17,27.55,23.58,31,120,synthetic_research_anchored
B121,115,Yellow,Warm_ambient,0.895,0.686,13.704,32.44,65.79,286.08,31.94,66.78,285.72,11.53,0.0,6.51,85.35,94.52,0,101,synthetic_research_anchored
B109,93,Red,Ventilated_ambient,0.918,0.775,17.875,28.33,64.88,245.82,28.2,65.41,245.65,0.78,0.0,3.15,68.72,92.96,0,81,synthetic_research_anchored
B058,67,Yellow,Warm_ambient,0.836,0.933,10.146,29.19,78.39,298.37,29.66,78.51,301.19,6.52,13.6,4.06,92.22,88.36,0,66,synthetic_research_anchored
B125,2,Yellow,Ventilated_ambient,0.874,0.679,13.26,28.38,74.76,152.14,28.33,75.03,143.27,1.36,7.7,0.0,0.9,0.55,86,88,synthetic_research_anchored
B054,66,Yellow,Ventilated_ambient,0.964,0.805,14.51,27.31,70.7,166.72,27.12,69.62,168.28,1.53,4.67,2.08,9.77,10.47,35,101,synthetic_research_anchored
B039,113,Yellow,Warm_ambient,0.978,0.791,17.569,34.3,78.22,312.15,34.51,78.09,314.43,18.52,12.99,9.2,100.0,100.0,0,87,synthetic_research_anchored
B156,26,Red,DOGR_like,0.851,0.778,8.643,26.45,58.93,144.06,26.35,58.66,137.94,1.15,0.0,0.6,0.0,0.0,67,93,synthetic_research_anchored
B128,117,Yellow,Warm_ambient,0.875,0.67,13.945,39.78,75.56,328.01,39.85,75.94,330.13,24.0,9.81,13.23,100.0,100.0,0,63,synthetic_research_anchored
B104,13,Red,Ventilated_ambient,0.94,0.642,8.704,27.18,66.87,154.23,27.05,66.71,156.82,0.71,3.23,0.26,0.0,0.0,76,89,synthetic_research_anchored
B009,21,White,Warm_ambient,0.883,0.895,14.454,31.26,83.14,177.15,30.51,82.5,174.15,10.57,17.76,1.15,0.7,0.93,54,75,synthetic_research_anchored
B171,97,Yellow,Ventilated_ambient,0.955,0.905,19.793,25.78,69.83,240.3,25.95,69.97,237.17,0.0,3.42,2.87,63.72,93.3,0,93,synthetic_research_anchored
B023,20,Red,Ventilated_ambient,0.802,0.933,16.83,34.38,80.94,200.8,34.29,80.21,203.51,19.81,15.94,1.75,0.0,0.65,61,81,synthetic_research_anchored
B153,59,Yellow,Warm_ambient,0.92,0.98,13.087,30.14,71.38,157.56,29.89,70.43,151.96,7.37,5.73,3.21,0.59,0.0,55,114,synthetic_research_anchored
B021,88,Red,Ventilated_ambient,0.949,0.939,19.361,29.16,68.6,261.3,29.64,67.95,264.76,6.21,2.69,3.79,71.92,84.72,2,90,synthetic_research_anchored
B131,95,Yellow,Ventilated_ambient,0.723,0.895,15.239,31.11,72.39,281.1,31.12,72.62,281.07,9.26,7.7,5.61,100.0,98.82,0,68,synthetic_research_anchored
B081,22,Yellow,Ventilated_ambient,0.966,0.926,10.344,31.76,65.24,140.16,31.61,65.02,141.73,12.57,1.26,1.16,0.69,0.67,79,101,synthetic_research_anchored
B036,79,White,DOGR_like,0.783,0.909,9.333,25.94,62.65,218.57,25.41,62.47,211.56,0.85,0.31,1.87,59.68,86.16,0,74,synthetic_research_anchored
B144,33,Yellow,Ventilated_ambient,0.872,0.765,15.441,32.88,61.19,152.78,32.76,61.32,158.83,16.19,1.19,2.16,2.79,1.79,46,79,synthetic_research_anchored
B136,100,Red,Ventilated_ambient,0.895,0.793,14.366,36.56,64.44,313.62,36.18,64.68,307.57,24.0,0.0,7.95,99.3,89.54,0,97,synthetic_research_anchored
B045,32,Red,Ventilated_ambient,0.901,0.797,15.245,32.14,85.33,179.91,31.76,85.37,178.74,12.16,19.35,2.65,0.0,0.26,74,106,synthetic_research_anchored
B055,105,Red,Ventilated_ambient,0.864,0.778,9.216,32.08,75.85,299.72,31.76,76.27,297.92,10.66,9.83,7.56,87.66,83.97,9,114,synthetic_research_anchored
B050,43,Red,Ventilated_ambient,0.875,0.85,9.153,23.08,70.12,134.66,23.04,70.22,133.97,0.0,6.14,1.45,0.0,0.0,69,112,synthetic_research_anchored
B078,119,Red,DOGR_like,0.833,0.962,8.451,26.06,59.04,203.12,26.06,59.75,201.45,0.55,1.05,3.15,55.78,85.75,1,120,synthetic_research_anchored
B031,104,Red,Ventilated_ambient,0.959,0.922,18.69,25.16,68.37,218.61,25.21,67.74,217.21,0.0,4.16,3.06,59.51,87.32,3,107,synthetic_research_anchored
B038,39,Red,DOGR_like,0.99,0.683,12.468,31.15,55.34,155.75,31.24,55.43,157.51,9.94,2.54,1.88,0.38,0.68,81,120,synthetic_research_anchored
B093,64,White,Ventilated_ambient,0.843,0.876,19.125,23.17,68.02,171.13,23.26,67.81,176.83,0.0,3.48,1.87,17.52,17.76,28,92,synthetic_research_anchored
B102,92,Yellow,Ventilated_ambient,0.921,0.96,11.592,34.34,63.23,268.53,34.25,63.09,275.85,16.83,0.0,6.12,77.33,71.22,10,102,synthetic_research_anchored
B065,43,Yellow,Ventilated_ambient,0.859,0.76,18.109,31.57,63.74,181.67,31.05,64.01,180.18,12.65,0.44,2.35,3.91,3.82,41,84,synthetic_research_anchored
B167,87,Yellow,Ventilated_ambient,0.81,0.722,11.9,36.42,65.26,243.2,36.18,65.54,244.58,23.14,0.23,7.03,64.25,50.85,18,105,synthetic_research_anchored
B109,119,Red,Ventilated_ambient,0.918,0.775,17.875,26.6,67.19,245.72,26.69,66.16,242.55,0.0,1.06,3.31,65.35,97.37,0,81,synthetic_research_anchored
B169,90,Red,Ventilated_ambient,0.835,0.754,19.832,26.99,71.82,250.46,27.49,72.99,254.1,0.0,6.3,3.22,69.82,81.49,6,96,synthetic_research_anchored
B091,59,Yellow,DOGR_like,0.834,0.752,14.414,23.95,66.02,147.3,24.39,66.13,152.4,0.0,1.16,1.62,3.3,2.13,51,110,synthetic_research_anchored
B016,61,Red,Warm_ambient,0.677,0.939,13.211,29.11,85.94,189.27,29.09,86.0,186.26,4.38,21.76,4.38,13.37,12.38,34,95,synthetic_research_anchored
B032,72,Yellow,Ventilated_ambient,0.99,0.893,14.105,34.73,77.79,182.85,34.98,77.63,190.43,18.36,10.34,6.12,4.73,4.73,48,120,synthetic_research_anchored
B044,59,Yellow,Warm_ambient,0.867,0.872,11.746,33.89,83.5,247.45,34.07,84.78,246.97,16.25,16.75,5.13,50.01,35.95,20,79,synthetic_research_anchored
B070,97,Red,Ventilated_ambient,0.933,0.705,19.606,31.0,59.88,241.33,30.8,60.01,236.8,7.18,0.0,4.68,68.74,68.57,11,108,synthetic_research_anchored
B139,101,Red,Ventilated_ambient,0.908,0.85,14.222,35.76,75.39,317.46,35.7,74.77,317.11,22.43,10.1,8.6,100.0,96.18,0,97,synthetic_research_anchored
B105,119,Red,Warm_ambient,0.742,0.789,11.131,29.77,76.52,279.34,29.91,75.83,281.29,8.75,12.0,6.86,87.52,100.0,0,114,synthetic_research_anchored
B093,31,White,Ventilated_ambient,0.843,0.876,19.125,22.52,63.24,150.5,22.3,63.41,145.91,0.86,1.47,0.59,0.0,0.67,61,92,synthetic_research_anchored
B043,77,Red,Ventilated_ambient,0.809,0.876,18.684,34.74,67.77,303.43,34.82,67.73,303.78,18.67,3.5,5.97,97.77,88.07,0,74,synthetic_research_anchored
B164,103,Yellow,Ventilated_ambient,0.877,0.687,12.887,27.02,62.35,233.61,27.25,61.91,235.68,1.3,0.0,2.91,62.33,92.39,0,88,synthetic_research_anchored
B142,102,White,Ventilated_ambient,0.963,0.742,16.589,32.15,78.88,309.18,32.03,79.54,303.88,11.88,13.49,7.2,100.0,100.0,0,71,synthetic_research_anchored
B007,33,Yellow,Ventilated_ambient,0.866,0.802,15.565,29.94,73.42,170.59,29.79,73.57,170.33,7.16,7.43,1.74,2.25,0.97,47,80,synthetic_research_anchored
B046,36,White,DOGR_like,0.819,0.826,19.921,30.26,64.95,173.91,30.4,65.27,178.6,7.38,2.56,1.53,0.63,2.56,46,82,synthetic_research_anchored
B006,49,Red,DOGR_like,0.963,0.805,13.428,26.32,61.17,141.15,26.59,61.65,144.03,2.18,0.0,0.9,0.0,0.78,61,110,synthetic_research_anchored
B159,86,Red,Ventilated_ambient,0.744,0.624,19.255,20.46,64.81,215.36,20.18,65.22,222.05,0.0,1.26,2.61,56.47,73.01,8,94,synthetic_research_anchored
B122,60,Red,Ventilated_ambient,0.862,0.723,14.566,26.5,66.58,186.0,26.52,66.58,185.98,0.57,3.74,1.69,18.22,22.51,25,85,synthetic_research_anchored
B049,4,Yellow,Warm_ambient,0.985,0.916,18.709,36.95,70.74,175.2,36.79,72.01,180.4,24.0,6.03,0.39,0.0,0.01,62,66,synthetic_research_anchored
B044,85,Yellow,Warm_ambient,0.867,0.872,11.746,35.18,81.57,315.4,35.41,81.18,315.23,19.06,18.15,8.29,100.0,100.0,0,79,synthetic_research_anchored
B024,109,Red,Ventilated_ambient,0.831,0.841,17.081,31.57,78.4,309.52,31.25,77.98,300.4,12.94,11.11,7.29,100.0,100.0,0,84,synthetic_research_anchored
B169,58,Red,Ventilated_ambient,0.835,0.754,19.832,27.48,72.94,176.29,27.5,73.52,175.14,2.61,9.12,1.9,5.95,6.35,38,96,synthetic_research_anchored
B047,70,Red,DOGR_like,0.949,0.772,10.972,26.35,66.85,192.11,26.22,66.76,192.78,0.0,3.02,2.06,22.98,27.18,25,95,synthetic_research_anchored
B080,53,Yellow,Warm_ambient,0.978,0.723,8.99,31.3,69.52,174.54,31.36,70.55,171.57,12.0,4.32,2.92,2.96,2.76,45,98,synthetic_research_anchored
B026,19,Red,Warm_ambient,0.919,0.908,19.703,36.11,71.63,193.24,35.88,71.82,197.05,23.17,4.2,1.87,0.69,0.0,57,76,synthetic_research_anchored
B165,25,Red,Ventilated_ambient,0.935,0.813,15.617,29.36,68.16,155.63,29.15,68.24,151.78,5.29,3.21,1.08,0.0,1.0,84,109,synthetic_research_anchored
B090,14,Yellow,DOGR_like,0.937,0.797,19.707,27.54,57.92,163.98,27.79,57.22,164.88,1.12,1.59,0.0,0.0,0.61,91,105,synthetic_research_anchored
B071,50,Yellow,Ventilated_ambient,0.878,0.844,11.813,30.49,77.04,209.1,30.77,76.29,207.6,9.1,10.04,3.36,14.13,11.67,31,81,synthetic_research_anchored
B149,114,Yellow,Warm_ambient,0.907,0.674,16.105,32.57,66.04,316.84,32.87,65.71,313.23,13.68,0.0,6.76,99.55,97.11,0,70,synthetic_research_anchored
B070,96,Red,Ventilated_ambient,0.933,0.705,19.606,30.5,59.9,251.81,30.42,60.8,252.86,8.54,0.0,4.35,65.05,67.61,12,108,synthetic_research_anchored
B146,21,Yellow,Warm_ambient,0.906,0.824,12.681,29.72,74.41,177.88,30.04,74.46,181.26,8.8,7.52,1.18,0.45,0.58,59,80,synthetic_research_anchored
B061,58,Red,Ventilated_ambient,0.897,0.661,14.373,25.47,74.52,192.51,25.78,74.75,189.08,0.5,9.11,2.27,19.28,20.06,27,85,synthetic_research_anchored
B051,109,Red,Warm_ambient,0.99,0.865,11.985,30.49,79.51,274.59,30.59,79.31,276.96,8.97,13.47,6.49,79.7,84.55,11,120,synthetic_research_anchored
B112,84,Yellow,Ventilated_ambient,0.841,0.828,14.367,27.11,61.57,145.83,27.02,61.46,152.96,0.9,0.0,2.42,12.63,14.31,36,120,synthetic_research_anchored
B138,28,Red,DOGR_like,0.859,0.752,10.457,24.2,50.44,136.57,23.92,50.06,143.52,0.0,0.0,0.8,0.0,0.91,92,120,synthetic_research_anchored
B127,75,Red,Warm_ambient,0.905,0.695,13.112,26.56,71.78,235.39,26.48,72.5,235.91,0.0,8.49,2.62,69.03,84.97,1,76,synthetic_research_anchored
B104,106,Red,Ventilated_ambient,0.94,0.642,8.704,28.03,65.58,247.47,28.1,65.57,239.51,1.69,0.0,3.21,68.71,97.39,0,89,synthetic_research_anchored
B050,93,Red,Ventilated_ambient,0.875,0.85,9.153,22.92,66.69,213.71,23.07,66.55,210.13,0.0,1.74,2.67,42.76,53.22,19,112,synthetic_research_anchored
B043,10,Red,Ventilated_ambient,0.809,0.876,18.684,34.66,66.16,167.55,34.47,66.22,167.82,19.62,0.55,0.84,0.24,0.49,64,74,synthetic_research_anchored
B124,91,Red,Warm_ambient,0.923,0.821,11.539,39.23,77.44,327.08,38.95,78.4,327.87,24.0,9.68,9.97,100.0,94.7,0,89,synthetic_research_anchored
B113,17,Red,DOGR_like,0.935,0.918,12.872,28.4,65.11,145.7,28.45,64.82,143.05,3.28,0.0,0.6,0.0,0.44,80,97,synthetic_research_anchored
B093,79,White,Ventilated_ambient,0.843,0.876,19.125,25.1,63.96,203.72,25.34,64.37,195.16,0.38,2.01,2.07,44.46,59.37,13,92,synthetic_research_anchored
B093,89,White,Ventilated_ambient,0.843,0.876,19.125,26.71,64.14,231.21,26.69,63.68,238.18,0.0,0.05,2.35,55.65,80.77,3,92,synthetic_research_anchored
B134,25,Red,Ventilated_ambient,0.855,0.663,19.411,31.09,70.44,171.9,31.39,70.23,173.31,10.09,4.17,1.44,0.0,0.51,70,95,synthetic_research_anchored
B164,117,Yellow,Ventilated_ambient,0.877,0.687,12.887,24.55,59.1,208.3,24.83,59.81,204.28,0.0,0.66,3.02,63.06,92.71,0,88,synthetic_research_anchored
B170,19,Red,Warm_ambient,0.869,0.704,14.978,25.61,76.83,154.55,25.47,76.26,153.28,1.0,10.45,0.87,0.96,0.2,65,84,synthetic_research_anchored
B168,61,Red,Warm_ambient,0.969,0.818,16.138,35.94,79.12,280.89,35.76,79.69,276.86,22.57,13.2,5.5,72.72,48.06,15,76,synthetic_research_anchored
B010,42,White,DOGR_like,0.784,0.979,19.875,25.93,59.28,148.27,25.79,59.41,152.62,0.0,0.0,1.37,1.44,1.42,50,92,synthetic_research_anchored
B093,78,White,Ventilated_ambient,0.843,0.876,19.125,24.18,69.64,206.37,24.28,69.38,210.18,1.37,4.28,2.45,48.42,57.55,14,92,synthetic_research_anchored
B093,5,White,Ventilated_ambient,0.843,0.876,19.125,23.52,65.24,133.4,23.48,65.28,133.09,1.8,0.0,0.29,0.0,0.0,87,92,synthetic_research_anchored
B031,29,Red,Ventilated_ambient,0.959,0.922,18.69,27.93,64.98,156.14,28.18,63.67,148.91,3.89,0.0,0.72,0.71,0.22,78,107,synthetic_research_anchored
B028,59,Red,DOGR_like,0.912,0.904,12.891,26.58,62.18,148.49,26.34,61.83,148.26,0.24,0.85,1.62,0.82,0.52,61,120,synthetic_research_anchored
B079,27,Yellow,Warm_ambient,0.883,0.761,17.054,35.64,90.37,184.04,35.56,91.15,182.06,20.24,22.99,3.23,1.33,0.95,51,78,synthetic_research_anchored
B125,29,Yellow,Ventilated_ambient,0.874,0.679,13.26,27.15,69.97,164.69,27.3,69.52,167.27,0.74,4.16,0.92,1.28,0.58,59,88,synthetic_research_anchored
B164,98,Yellow,Ventilated_ambient,0.877,0.687,12.887,26.27,63.8,230.62,25.65,64.17,227.33,0.1,0.66,2.83,62.76,91.9,0,88,synthetic_research_anchored
B023,1,Red,Ventilated_ambient,0.802,0.933,16.83,34.73,82.27,180.0,34.5,81.67,179.71,19.4,16.94,0.15,0.9,0.0,80,81,synthetic_research_anchored
B173,71,Yellow,Ventilated_ambient,0.812,0.919,16.293,34.95,77.9,277.01,34.58,77.84,273.21,20.42,13.96,6.3,65.07,51.01,16,87,synthetic_research_anchored
B045,54,Red,Ventilated_ambient,0.901,0.797,15.245,29.51,89.74,187.41,29.13,88.9,185.42,6.57,23.65,3.95,4.04,1.61,52,106,synthetic_research_anchored
B083,90,Yellow,Warm_ambient,0.926,0.94,9.763,28.37,67.84,236.14,28.07,66.84,238.96,5.63,1.17,3.4,69.7,95.33,0,80,synthetic_research_anchored
B079,116,Yellow,Warm_ambient,0.883,0.761,17.054,32.68,92.0,331.54,32.67,91.99,334.82,13.21,23.92,11.01,100.0,100.0,0,78,synthetic_research_anchored
B160,115,Red,DOGR_like,0.946,0.682,14.162,28.53,57.73,221.68,29.01,57.76,218.24,3.34,0.0,3.72,63.07,81.92,5,120,synthetic_research_anchored
B135,50,Red,Ventilated_ambient,0.844,0.662,8.589,26.37,76.65,176.16,26.31,77.17,179.65,1.31,11.87,2.1,3.01,4.02,42,92,synthetic_research_anchored
B046,88,White,DOGR_like,0.819,0.826,19.921,26.12,61.21,219.53,25.9,62.04,222.55,0.0,0.0,2.29,60.35,88.29,0,82,synthetic_research_anchored
B097,57,Red,Warm_ambient,0.961,0.861,15.828,29.1,83.67,178.25,29.34,82.99,180.93,4.08,17.22,3.48,1.23,0.0,60,117,synthetic_research_anchored
B001,4,Red,Warm_ambient,0.925,0.972,9.872,35.19,83.95,186.65,35.43,83.71,185.91,18.32,16.76,0.55,0.0,0.0,71,75,synthetic_research_anchored
B120,48,Red,Ventilated_ambient,0.853,0.98,17.885,30.59,71.39,153.44,30.59,71.38,153.71,7.96,4.74,2.32,1.16,1.66,51,99,synthetic_research_anchored
B035,38,Red,Ventilated_ambient,0.887,0.823,13.801,33.92,67.72,170.68,34.09,67.25,168.28,15.12,2.95,2.54,1.87,1.06,73,111,synthetic_research_anchored
B115,47,Yellow,Warm_ambient,0.907,0.86,9.002,29.01,79.59,157.57,29.12,80.43,153.89,2.73,14.06,2.67,4.2,2.96,43,90,synthetic_research_anchored
B016,112,Red,Warm_ambient,0.677,0.939,13.211,31.87,88.41,311.69,31.55,87.23,307.94,13.86,22.1,9.98,100.0,100.0,0,95,synthetic_research_anchored
B145,22,Red,Ventilated_ambient,0.882,0.72,13.572,32.09,66.16,151.61,31.51,66.62,147.35,11.3,1.0,1.43,0.89,0.53,85,107,synthetic_research_anchored
B117,96,Red,Ventilated_ambient,0.869,0.668,15.262,30.97,77.56,309.04,31.38,77.5,312.23,7.24,10.66,6.28,100.0,100.0,0,76,synthetic_research_anchored
B131,0,Yellow,Ventilated_ambient,0.723,0.895,15.239,27.39,72.72,150.1,27.11,72.68,153.77,1.18,9.45,0.0,0.0,1.01,68,68,synthetic_research_anchored
B143,48,Red,Ventilated_ambient,0.879,0.732,12.205,30.84,69.5,169.25,30.9,70.1,164.12,8.2,5.38,2.15,4.67,4.09,40,88,synthetic_research_anchored
B086,94,Red,Warm_ambient,0.861,0.731,19.175,34.19,76.97,293.99,34.46,76.55,297.27,17.14,9.36,7.62,100.0,100.0,0,81,synthetic_research_anchored
B024,97,Red,Ventilated_ambient,0.831,0.841,17.081,30.46,87.1,327.2,30.96,87.29,328.35,7.14,19.92,7.14,100.0,100.0,0,84,synthetic_research_anchored
B049,31,Yellow,Warm_ambient,0.985,0.916,18.709,34.75,79.21,184.26,34.96,79.11,178.18,17.64,14.51,2.47,7.41,5.1,35,66,synthetic_research_anchored
B028,114,Red,DOGR_like,0.912,0.904,12.891,27.23,62.13,218.02,27.48,62.38,216.05,1.65,0.0,3.26,55.64,82.85,6,120,synthetic_research_anchored
B113,10,Red,DOGR_like,0.935,0.918,12.872,29.24,62.72,152.79,29.35,63.2,155.18,5.1,2.53,0.58,0.6,0.0,87,97,synthetic_research_anchored
B079,56,Yellow,Warm_ambient,0.883,0.761,17.054,33.49,90.02,243.35,33.22,89.96,243.94,15.41,23.73,5.2,43.6,31.08,22,78,synthetic_research_anchored
B139,32,Red,Ventilated_ambient,0.908,0.85,14.222,30.76,73.73,148.85,31.14,74.1,146.69,9.41,6.75,2.05,0.39,0.0,65,97,synthetic_research_anchored
B041,117,White,Warm_ambient,0.985,0.828,10.177,34.03,69.42,312.74,33.92,69.61,315.55,15.93,5.23,7.8,99.58,99.03,0,71,synthetic_research_anchored
B108,81,White,Ventilated_ambient,0.99,0.6,15.022,32.39,64.31,267.75,32.43,64.27,270.32,11.27,2.31,4.64,75.07,81.41,1,82,synthetic_research_anchored
B153,23,Yellow,Warm_ambient,0.92,0.98,13.087,31.13,65.39,167.98,30.98,65.17,172.83,8.74,0.0,0.99,0.98,0.45,91,114,synthetic_research_anchored
B161,29,White,Ventilated_ambient,0.923,0.736,8.523,26.63,69.16,159.67,26.75,69.14,157.59,0.56,2.85,1.1,1.58,0.07,58,87,synthetic_research_anchored
B094,52,Red,Ventilated_ambient,0.865,0.748,18.309,31.26,64.2,165.78,31.42,64.96,164.69,10.62,0.07,2.4,7.86,7.8,35,87,synthetic_research_anchored
B048,33,Red,Warm_ambient,0.876,0.98,10.41,34.33,73.01,175.99,33.99,72.53,175.46,18.26,7.76,2.79,0.0,0.83,87,120,synthetic_research_anchored
B131,75,Yellow,Ventilated_ambient,0.723,0.895,15.239,27.59,71.4,266.51,27.42,71.2,266.53,2.2,6.01,3.04,77.42,93.14,0,68,synthetic_research_anchored
B039,22,Yellow,Warm_ambient,0.978,0.791,17.569,37.61,73.48,173.67,37.73,72.95,168.7,24.0,8.27,2.0,0.0,0.47,65,87,synthetic_research_anchored
B008,95,Yellow,Ventilated_ambient,0.852,0.836,9.487,21.84,71.68,238.98,21.46,71.51,245.45,0.0,6.03,3.36,61.8,78.13,9,104,synthetic_research_anchored
